Sample_ID;Site;Country;Region;Stream;Vegetation;Mesh;LeafLeafLeaf;MonoMix;LeafLeaf;EA_N_Percent_corr;EA_C_Percent_corr;molar_CN;log_molar_CN;N_Loss;C_Loss;Fungal_Biom_Leaf_mgg_noRR_1;k_corr1;Delta15_N_Air;Delta13_C_VPDB;Delta_logCN_abs;ID;Group
TG2A71;TG2A;Switzerland;North;TG2;non-forested;Coarse;Alder;Mix;AlderMix;2.54;44.56;20.45874423;3.018410382;20.72572819;38.38941909;68.52721696;0.003948777;-0.75;-29.3;-0.253475618;TG2A71AlderMix;Mixnon-forestedCoarse
TG2A71;TG2A;Switzerland;North;TG2;non-forested;Coarse;Ash;Mix;AshMix;2.02;37.29;21.52823975;3.06936555;33.75589342;54.6599705;72.25267591;0.0065021;-0.39;-30.35;-0.40406545;TG2A71AshMix;Mixnon-forestedCoarse
TG2A72;TG2A;Switzerland;North;TG2;non-forested;Coarse;Alder;Mix;AlderMix;2.84;44.2;18.14978299;2.898658604;7.024312268;35.8960331;60.39952677;0.003474709;-1;-29.99;-0.373227396;TG2A72AlderMix;Mixnon-forestedCoarse
TG2A72;TG2A;Switzerland;North;TG2;non-forested;Coarse;Ash;Mix;AshMix;2.42;39.41;18.99146976;2.943989918;18.74714758;50.9404882;75.19583326;0.006268467;-0.52;-30.44;-0.529441082;TG2A72AshMix;Mixnon-forestedCoarse
TG2F73;TG2F;Switzerland;North;TG2;forested;Fine;Alder;Mono;AlderMono;2.94;45.38;18.00050414;2.890399765;6.855440691;36.30780294;69.86860621;0.003376316;-0.69;-30.15;-0.381486235;TG2F73AlderMono;MonoforestedFine
TG2F74;TG2F;Switzerland;North;TG2;forested;Fine;Alder;Mono;AlderMono;2.87;44.43;18.05352135;2.893340755;7.225289199;36.37385624;78.32420152;0.003198972;-0.57;-29.61;-0.378545245;TG2F74AlderMono;MonoforestedFine
TG2F75;TG2F;Switzerland;North;TG2;forested;Fine;Alder;Mono;AlderMono;3.04;43.19;16.56826865;2.807489339;1.949724188;38.28794383;69.19873028;0.00321871;-0.63;-29.35;-0.464396661;TG2F75AlderMono;MonoforestedFine
TG2F76;TG2F;Switzerland;North;TG2;forested;Fine;Alder;Mono;AlderMono;2.91;44.97;18.02176848;2.891580387;4.075810678;34.32960737;60.32620999;0.003026705;-0.77;-29.62;-0.380305613;TG2F76AlderMono;MonoforestedFine
TG2F77;TG2F;Switzerland;North;TG2;forested;Fine;Ash;Mono;AshMono;2.58;44.67;20.19127547;3.005250604;21.27988298;49.46694962;90.11549572;0.006412998;0.2;-30.68;-0.468180396;TG2F77AshMono;MonoforestedFine
TG2F78;TG2F;Switzerland;North;TG2;forested;Fine;Ash;Mono;AshMono;2.84;44.93;18.44954185;2.915039538;13.28363425;49.13574542;90.27156026;0.00640657;0.58;-30.81;-0.558391462;TG2F78AshMono;MonoforestedFine
TG2F79;TG2F;Switzerland;North;TG2;forested;Fine;Ash;Mono;AshMono;2.9;43.48;17.48473462;2.861328193;8.479997676;49.1253895;85.61181061;0.00611561;0.13;-30.75;-0.612102807;TG2F79AshMono;MonoforestedFine
TG1A7;TG1A;Switzerland;North;TG1;non-forested;Fine;Ash;Mono;AshMono;2.94;44.99;17.84580611;2.881768529;17.64884849;53.27687563;146.8949521;0.006907649;0.64;-30.63;-0.591662471;TG1A7AshMono;Mononon-forestedFine
TG2F80;TG2F;Switzerland;North;TG2;forested;Fine;Ash;Mono;AshMono;2.94;44.05;17.47294419;2.860653638;13.80537133;52.11799555;104.372523;0.006764805;0.14;-30.77;-0.612777362;TG2F80AshMono;MonoforestedFine
TG2F81;TG2F;Switzerland;North;TG2;forested;Fine;Alder;Mix;AlderMix;2.98;41.57;16.26789153;2.78919332;3.226271611;40.19564504;77.32393165;0.003158511;-0.4;-30.04;-0.48269268;TG2F81AlderMix;MixforestedFine
TG2F81;TG2F;Switzerland;North;TG2;forested;Fine;Ash;Mix;AshMix;2.76;42.75;18.06319392;2.893876383;2.722084784;44.13563985;110.0747284;0.005141627;0.22;-30.34;-0.579554617;TG2F81AshMix;MixforestedFine
NA;SL4A;Brazil;One;SL4;non-forested;Fine;Miconia;Mono;MiconiaMono;2.39;43.89;21.41584364;3.064131005;-33.03854894;20.40933792;11.00721985;0.000349931;2.13;-28.61;-0.507870995;NAMiconiaMono;Mononon-forestedFine
NA;SL4A;Brazil;One;SL4;non-forested;Fine;Miconia;Mono;MiconiaMono;2.42;42.22;20.34559384;3.01286437;-30.18992324;26.00588639;9.64208724;0.000380784;2.12;-28.77;-0.55913763;NAMiconiaMono;Mononon-forestedFine
NA;SL4A;Brazil;One;SL4;non-forested;Fine;Miconia;Mono;MiconiaMono;2.6;41.5;18.61410915;2.92391985;-47.52276867;23.29021926;10.71750488;0.000332637;1.92;-29.09;-0.64808215;NAMiconiaMono;Mononon-forestedFine
NA;SL4A;Brazil;One;SL4;non-forested;Fine;Miconia;Mono;MiconiaMono;1.74;39.57;26.52065888;3.27792401;-9.754715144;18.68757243;10.65743722;0.000236881;0.82;-30.82;-0.29407799;NAMiconiaMono;Mononon-forestedFine
NA;SL4A;Brazil;One;SL4;non-forested;Fine;Inga;Mono;IngaMono;1.6;44.77;32.63131827;3.48527251;-30.10016664;-19.07567952;14.70235817;0.000109139;6.14;-31.39;-0.26791149;NAIngaMono;Mononon-forestedFine
NA;SL4A;Brazil;One;SL4;non-forested;Fine;Inga;Mono;IngaMono;1.6;45.04;32.82811202;3.491285222;-28.27032428;-18.10891934;24.06260391;0.000121947;5.63;-31.61;-0.261898778;NAIngaMono;Mononon-forestedFine
NA;SL4A;Brazil;One;SL4;non-forested;Fine;Inga;Mono;IngaMono;1.54;43.28;32.77434634;3.489646086;-23.17687561;-13.23321003;15.72473363;0.000124025;6.12;-31.59;-0.263537914;NAIngaMono;Mononon-forestedFine
NA;SL4A;Brazil;One;SL4;non-forested;Fine;Inga;Mono;IngaMono;1.53;43.89;33.45350739;3.510156636;-19.66073431;-12.28039134;15.64271455;0.000144322;5.54;-32.27;-0.243027364;NAIngaMono;Mononon-forestedFine
NA;SL4A;Brazil;One;SL4;non-forested;Fine;Inga;Mix;IngaMix;1.45;42.54;34.21345955;3.532619121;-14.95576023;-10.31595404;17.95232757;0.000132032;5.28;-31.46;-0.220564879;NAIngaMix;Mixnon-forestedFine
NA;SL4A;Brazil;One;SL4;non-forested;Fine;Miconia;Mix;MiconiaMix;2.26;39.75;20.51144238;3.020982895;-21.928126;30.13663;28.15286159;0.000378216;1.94;-29.19;-0.551019105;NAMiconiaMix;Mixnon-forestedFine
NA;SL4A;Brazil;One;SL4;non-forested;Fine;Inga;Mix;IngaMix;1.43;44.34;36.15989484;3.587950627;-13.02712562;-14.63584552;20.04672155;0.000134773;5.57;-31.14;-0.165233373;NAIngaMix;Mixnon-forestedFine
NA;SL4A;Brazil;One;SL4;non-forested;Fine;Miconia;Mix;MiconiaMix;2.06;38.91;22.02731274;3.092283172;-8.484327869;33.24589905;22.77264364;0.00040007;2.38;-29.31;-0.479718828;NAMiconiaMix;Mixnon-forestedFine
NA;SL4A;Brazil;One;SL4;non-forested;Fine;Inga;Mix;IngaMix;1.41;43.93;36.33369767;3.592745621;-9.662689923;-11.75812043;21.88855934;0.000149362;5.15;-31.6;-0.160438379;NAIngaMix;Mixnon-forestedFine
NA;SL4A;Brazil;One;SL4;non-forested;Fine;Miconia;Mix;MiconiaMix;2.76;45.5;19.22515377;2.956219514;-31.37470726;29.44447723;33.67205008;0.000491471;2.21;-28.98;-0.615782486;NAMiconiaMix;Mixnon-forestedFine
NA;SL4A;Brazil;One;SL4;non-forested;Fine;Inga;Mix;IngaMix;1.5;44.35;34.48020765;3.540385468;-20.76632488;-16.79555623;8.7141595;0.000118099;6.05;-31.51;-0.212798532;NAIngaMix;Mixnon-forestedFine
NA;SL4A;Brazil;One;SL4;non-forested;Fine;Miconia;Mix;MiconiaMix;2.47;42.74;20.17925238;3.004654967;-43.40577049;19.16096326;13.61441283;0.000311848;1.82;-29.75;-0.567347033;NAMiconiaMix;Mixnon-forestedFine
NA;SL1A;Brazil;One;SL1;non-forested;Fine;Miconia;Mono;MiconiaMono;2.14;48.37;26.3590541;3.271811825;6.192209057;30.92543459;10.62446857;0.000557478;1.11;-29;-0.300190175;NAMiconiaMono;Mononon-forestedFine
NA;SL1A;Brazil;One;SL1;non-forested;Fine;Miconia;Mono;MiconiaMono;1.65;45.79;32.3634049;3.477028306;31.34123731;37.9274467;25.31184653;0.000603856;1.43;-29.32;-0.094973694;NAMiconiaMono;Mononon-forestedFine
NA;SL1A;Brazil;One;SL1;non-forested;Fine;Miconia;Mono;MiconiaMono;1.73;46.16;31.11624659;3.437730081;23.58473217;33.57726182;13.55581305;0.000550691;0.92;-29.62;-0.134271919;NAMiconiaMono;Mononon-forestedFine
NA;SL1A;Brazil;One;SL1;non-forested;Fine;Miconia;Mono;MiconiaMono;1.84;41.36;26.21381406;3.266286526;-1.713505074;25.51681049;7.111206681;0.000350874;0.2;-30.16;-0.305715474;NAMiconiaMono;Mononon-forestedFine
NA;SL1A;Brazil;One;SL1;non-forested;Fine;Inga;Mono;IngaMono;1.51;44.08;34.04333873;3.527634381;-13.24512211;-8.133994674;20.25114315;0.000179521;5.41;-31.74;-0.225549619;NAIngaMono;Mononon-forestedFine
NA;SL1A;Brazil;One;SL1;non-forested;Fine;Inga;Mono;IngaMono;1.65;48.67;34.39892808;3.538025403;-14.55427378;-10.52659794;23.88446927;0.000248259;5.75;-31.57;-0.215158597;NAIngaMono;Mononon-forestedFine
NA;SL1A;Brazil;One;SL1;non-forested;Fine;Inga;Mono;IngaMono;1.86;52.48;32.90397675;3.493593524;-42.63780695;-31.6417476;15.08226096;0.00015967;5.51;-31.55;-0.259590476;NAIngaMono;Mononon-forestedFine
NA;SL1A;Brazil;One;SL1;non-forested;Fine;Inga;Mono;IngaMono;1.46;42.64;34.05899648;3.528094212;-18.37751473;-13.08673415;12.50789362;0.000110048;5.45;-32.09;-0.225089788;NAIngaMono;Mononon-forestedFine
NA;SL1A;Brazil;One;SL1;non-forested;Fine;Inga;Mix;IngaMix;1.51;48.27;37.27930945;3.618438466;-15.23100917;-20.48911678;15.73195882;0.000164037;5.37;-31.73;-0.134745534;NAIngaMix;Mixnon-forestedFine
NA;SL1A;Brazil;One;SL1;non-forested;Fine;Miconia;Mix;MiconiaMix;1.51;43.96;33.95066176;3.524908346;33.93995576;37.34776983;25.99518036;0.000559248;0.61;-29.87;-0.047093654;NAMiconiaMix;Mixnon-forestedFine
NA;SL1A;Brazil;One;SL1;non-forested;Fine;Inga;Mix;IngaMix;1.39;44.26;37.13334878;3.614515455;-7.51241977;-11.97816591;17.73424432;0.000152036;5.64;-32.36;-0.138668545;NAIngaMix;Mixnon-forestedFine
NA;SL1A;Brazil;One;SL1;non-forested;Fine;Miconia;Mix;MiconiaMix;1.59;44.39;32.55783577;3.48301807;32.07772072;38.22436617;24.45342817;0.000580469;1.16;-28.92;-0.08898393;NAMiconiaMix;Mixnon-forestedFine
NA;SL1A;Brazil;One;SL1;non-forested;Fine;Inga;Mix;IngaMix;1.35;41.36;35.72845768;3.575947505;-4.719855832;-4.943102949;10.96456549;0.000149469;5.06;-31.94;-0.177236495;NAIngaMix;Mixnon-forestedFine
NA;SL1A;Brazil;One;SL1;non-forested;Fine;Miconia;Mix;MiconiaMix;1.68;43.06;29.89043609;3.397538566;2.526518804;18.61054155;17.10277564;0.000307771;0.43;-30.53;-0.174463434;NAMiconiaMix;Mixnon-forestedFine
NA;SL1A;Brazil;One;SL1;non-forested;Fine;Inga;Mix;IngaMix;1.64;45.67;32.47541212;3.480483253;-21.22076598;-10.41861401;20.36004198;0.000192461;5.66;-32.03;-0.272700747;NAIngaMix;Mixnon-forestedFine
NA;SL1A;Brazil;One;SL1;non-forested;Fine;Miconia;Mix;MiconiaMix;1.67;43.83;30.60712287;3.421232755;23.25118033;34.37887935;29.81304;0.000515372;1.37;-29.97;-0.150769245;NAMiconiaMix;Mixnon-forestedFine
NA;SL1F;Brazil;One;SL1;forested;Fine;Miconia;Mono;MiconiaMono;2.03;44.89;25.78820269;3.249917127;-11.2892063;19.82784624;11.9668876;0.000358563;0.74;-30.96;-0.322084873;NAMiconiaMono;MonoforestedFine
NA;SL1F;Brazil;One;SL1;forested;Fine;Miconia;Mono;MiconiaMono;1.57;41.74;31.00418358;3.43412215;9.120418763;21.28888806;11.24671556;0.000310101;0.82;-29.89;-0.13787985;NAMiconiaMono;MonoforestedFine
NA;SL1F;Brazil;One;SL1;forested;Fine;Miconia;Mono;MiconiaMono;2.03;40.12;23.04795482;3.137577037;13.30077909;44.17907621;24.27567121;0.000581148;1.46;-29.65;-0.434424963;NAMiconiaMono;MonoforestedFine
NA;SL1F;Brazil;One;SL1;forested;Fine;Miconia;Mono;MiconiaMono;1.82;48.31;30.9551674;3.432539945;9.667618893;21.8865093;17.66687871;0.000447206;0.3;-29.9;-0.139462055;NAMiconiaMono;MonoforestedFine
NA;SL1F;Brazil;One;SL1;forested;Fine;Inga;Mono;IngaMono;1.92;54.27;32.96295217;3.495384269;-44.9061229;-33.97489752;18.90938147;0.00017404;5.82;-31.3;-0.257799731;NAIngaMono;MonoforestedFine
NA;SL1F;Brazil;One;SL1;forested;Fine;Inga;Mono;IngaMono;1.52;44.64;34.24901656;3.533657851;-14.27654258;-9.778121353;23.28393166;0.000177472;4.49;-31.51;-0.219526149;NAIngaMono;MonoforestedFine
NA;SL1F;Brazil;One;SL1;forested;Fine;Inga;Mono;IngaMono;1.48;44.1;34.74916567;3.548155562;-8.376491961;-5.630677984;30.58994183;0.000200954;5.62;-31.22;-0.205028438;NAIngaMono;MonoforestedFine
NA;SL1F;Brazil;One;SL1;forested;Fine;Inga;Mono;IngaMono;1.63;45.15;32.30261325;3.475148132;-21.67765387;-10.24504562;17.79344735;0.000183815;5.71;-31.19;-0.278035868;NAIngaMono;MonoforestedFine
NA;SL1F;Brazil;One;SL1;forested;Fine;Inga;Mix;IngaMix;1.67;51.62;36.04699253;3.584823435;-28.80625159;-30.2316596;22.32723418;0.000154673;5.5;-31.26;-0.168360565;NAIngaMix;MixforestedFine
NA;SL1F;Brazil;One;SL1;forested;Fine;Miconia;Mix;MiconiaMix;2.08;43.87;24.59641471;3.202600689;8.620468944;37.21293785;39.79138334;0.000555969;0.59;-31.35;-0.369401311;NAMiconiaMix;MixforestedFine
NA;SL1F;Brazil;One;SL1;forested;Fine;Inga;Mix;IngaMix;1.52;46.1;35.36916808;3.565840483;-12.05213339;-11.16180013;18.25332446;0.000194995;5.47;-32.09;-0.187343517;NAIngaMix;MixforestedFine
NA;SL1F;Brazil;One;SL1;forested;Fine;Miconia;Mix;MiconiaMix;2.54;47.46;21.79021547;3.081461037;-39.40199293;15.14451149;35.53484789;0.000357581;0.28;-30.24;-0.490540963;NAMiconiaMix;MixforestedFine
NA;SL1F;Brazil;One;SL1;forested;Fine;Inga;Mix;IngaMix;1.77;54.85;36.13856247;3.587360508;-32.74675229;-34.55671447;16.61395521;0.000179654;5.46;-31.18;-0.165823492;NAIngaMix;MixforestedFine
NA;SL1F;Brazil;One;SL1;forested;Fine;Miconia;Mix;MiconiaMix;2.2;47.05;24.94045972;3.216491373;-8.083574413;24.69677365;30.77208459;0.00045631;0.85;-30.28;-0.355510627;NAMiconiaMix;MixforestedFine
NA;SL1F;Brazil;One;SL1;forested;Fine;Inga;Mix;IngaMix;1.22;39.07;37.34660153;3.620241918;13.49483493;9.384242825;17.49508862;0.000229673;5.16;-31.06;-0.132942082;NAIngaMix;MixforestedFine
NA;SL1F;Brazil;One;SL1;forested;Fine;Miconia;Mix;MiconiaMix;2.02;43.12;24.89401175;3.214627283;-2.811571842;28.50324685;29.43344124;0.000424794;0.86;-31.71;-0.357374717;NAMiconiaMix;MixforestedFine
NA;SL2A;Brazil;One;SL2;non-forested;Fine;Miconia;Mono;MiconiaMono;1.73;49.9;33.63736362;3.515637462;13.20729985;18.44425106;12.08677889;0.000469047;0.08;-31.1;-0.056364538;NAMiconiaMono;Mononon-forestedFine
NA;SL2A;Brazil;One;SL2;non-forested;Fine;Miconia;Mono;MiconiaMono;2.08;46.03;25.80745314;3.250663332;1.341399948;28.87381309;16.50680284;0.000522651;0.66;-30.16;-0.321338668;NAMiconiaMono;Mononon-forestedFine
NA;SL2A;Brazil;One;SL2;non-forested;Fine;Miconia;Mono;MiconiaMono;1.73;41.59;28.03563032;3.333476213;16.59260828;34.67727466;15.02464244;0.00050706;0.25;-30.51;-0.238525787;NAMiconiaMono;Mononon-forestedFine
NA;SL2A;Brazil;One;SL2;non-forested;Fine;Miconia;Mono;MiconiaMono;1.99;49.94;29.2659731;3.376425514;6.03228172;23.1770321;19.6071699;0.000526933;0.59;-30.16;-0.195576486;NAMiconiaMono;Mononon-forestedFine
NA;SL2A;Brazil;One;SL2;non-forested;Fine;Inga;Mono;IngaMono;1.68;46.69;32.410229;3.478474083;-21.36522676;-10.32831054;23.73760766;0.000228335;4.87;-31.5;-0.274709917;NAIngaMono;Mononon-forestedFine
NA;SL2A;Brazil;One;SL2;non-forested;Fine;Inga;Mono;IngaMono;1.73;44.09;29.72086898;3.391849458;-21.01984383;-0.885485392;33.17827447;0.000259079;5.33;-31.57;-0.361334542;NAIngaMono;Mononon-forestedFine
NA;SL2A;Brazil;One;SL2;non-forested;Fine;Inga;Mono;IngaMono;1.57;44.25;32.86859424;3.49251762;NA;NA;NA;NA;4.79;-31.73;-0.26066638;NAIngaMono;Mononon-forestedFine
NA;SL2A;Brazil;One;SL2;non-forested;Fine;Inga;Mono;IngaMono;1.6;45.02;32.8135347;3.490841074;-18.52768874;-9.089619723;20.05511483;0.000204322;4.82;-31.47;-0.262342926;NAIngaMono;Mononon-forestedFine
NA;SL2A;Brazil;One;SL2;non-forested;Fine;Inga;Mix;IngaMix;1.97;48.92;28.95927798;3.365890635;-42.36218429;-15.63597566;12.71558182;0.000228019;4.88;-31.71;-0.387293365;NAIngaMix;Mixnon-forestedFine
NA;SL2A;Brazil;One;SL2;non-forested;Fine;Miconia;Mix;MiconiaMix;1.95;48.48;28.993157;3.367059837;-2.600744563;16.90106644;21.16996464;0.000423554;0.36;-30.61;-0.204942163;NAMiconiaMix;Mixnon-forestedFine
NA;SL2A;Brazil;One;SL2;non-forested;Fine;Inga;Mix;IngaMix;1.86;52.68;33.029373;3.497397257;-37.90620183;-27.75994716;16.58544439;0.000203506;5.09;-31.19;-0.255786743;NAIngaMix;Mixnon-forestedFine
NA;SL2A;Brazil;One;SL2;non-forested;Fine;Miconia;Mix;MiconiaMix;2.29;56.1;28.56898996;3.352321862;-26.6819738;-1.101858356;33.99585113;0.000375674;-0.06;-31.41;-0.219680138;NAMiconiaMix;Mixnon-forestedFine
NA;SL2A;Brazil;One;SL2;non-forested;Fine;Inga;Mix;IngaMix;1.61;45.22;32.75459165;3.489043155;-11.71548668;-2.635160971;17.05060824;0.00026683;5.64;-31.82;-0.264140845;NAIngaMix;Mixnon-forestedFine
NA;SL2A;Brazil;One;SL2;non-forested;Fine;Miconia;Mix;MiconiaMix;1.65;38.34;27.09790225;3.299456317;40.04985801;54.61886866;34.35054878;0.000777336;1.61;-30.45;-0.272545683;NAMiconiaMix;Mixnon-forestedFine
NA;SL2A;Brazil;One;SL2;non-forested;Fine;Inga;Mix;IngaMix;1.37;42.74;36.38157181;3.594062377;1.882539332;-0.124037585;12.9208486;0.000236605;5.81;-30.83;-0.159121623;NAIngaMix;Mixnon-forestedFine
NA;SL2A;Brazil;One;SL2;non-forested;Fine;Miconia;Mix;MiconiaMix;2.13;43.34;23.72885656;3.166691884;-8.391393443;28.15094819;32.10314276;0.000455455;1.76;-29.88;-0.405310116;NAMiconiaMix;Mixnon-forestedFine
NA;SL2F;Brazil;One;SL2;forested;Fine;Miconia;Mono;MiconiaMono;2.27;41.18;21.15572887;3.051910738;1.838435319;41.98785877;16.760267;0.000611757;0.79;-29.16;-0.520091262;NAMiconiaMono;MonoforestedFine
NA;SL2F;Brazil;One;SL2;forested;Fine;Miconia;Mono;MiconiaMono;2.35;45.73;22.6934668;3.122077077;25.53450476;52.79311332;28.04500763;0.000909191;1.07;-29.03;-0.449924923;NAMiconiaMono;MonoforestedFine
NA;SL2F;Brazil;One;SL2;forested;Fine;Miconia;Mono;MiconiaMono;2.34;47.15;23.49813243;3.156920947;13.49710415;43.21764189;23.19856124;0.000761766;0.7;-29.66;-0.415081053;NAMiconiaMono;MonoforestedFine
NA;SL2F;Brazil;One;SL2;forested;Fine;Miconia;Mono;MiconiaMono;2.32;47.81;24.03246211;3.179405504;17.24603411;44.44329083;17.0307848;0.000795939;0.78;-29.07;-0.392596496;NAMiconiaMono;MonoforestedFine
NA;SL2F;Brazil;One;SL2;forested;Fine;Inga;Mono;IngaMono;1.76;48.22;31.95082273;3.464197931;-30.39735897;-16.85880412;21.84556567;0.000204453;5.03;-33;-0.288986069;NAIngaMono;MonoforestedFine
NA;SL2F;Brazil;One;SL2;forested;Fine;Inga;Mono;IngaMono;1.42;43.3;35.56043455;3.571233631;-3.738165138;-3.470421473;27.03673731;0.000217903;5.36;-32.02;-0.181950369;NAIngaMono;MonoforestedFine
NA;SL2F;Brazil;One;SL2;forested;Fine;Inga;Mono;IngaMono;1.51;45.19;34.90060066;3.55250404;-12.25507505;-9.887800987;20.39546718;0.000201209;5.6;-32.14;-0.20067996;NAIngaMono;MonoforestedFine
NA;SL2F;Brazil;One;SL2;forested;Fine;Inga;Mono;IngaMono;1.64;46.59;33.12961354;3.500427551;-21.01179554;-12.44876016;30.16491552;0.000208357;5.25;-31.67;-0.252756449;NAIngaMono;MonoforestedFine
NA;SL2F;Brazil;One;SL2;forested;Fine;Inga;Mix;IngaMix;1.96;57.92;34.46196121;3.539856142;-45.06857164;-40.22450667;17.33560733;0.00020542;4.67;-31.06;-0.213327858;NAIngaMix;MixforestedFine
NA;SL2F;Brazil;One;SL2;forested;Fine;Miconia;Mix;MiconiaMix;2.25;42.43;21.99166044;3.09066331;20.0843686;50.90478266;30.8595833;0.000800018;2.06;-29.12;-0.48133869;NAMiconiaMix;MixforestedFine
NA;SL2F;Brazil;One;SL2;forested;Fine;Inga;Mix;IngaMix;1.98;57.13;33.6485645;3.515970395;-44.72505734;-36.59061741;15.61338697;0.0002174;5;-31.73;-0.237213605;NAIngaMix;MixforestedFine
NA;SL2F;Brazil;One;SL2;forested;Fine;Miconia;Mix;MiconiaMix;2.56;44;20.04380729;2.997920243;-1.069655932;43.40860018;29.93766517;0.000698842;1.11;-28.96;-0.574081757;NAMiconiaMix;MixforestedFine
